# REGULAR GRAPH, conf->n_vertex : 100, N_RAN: 1, TIMER: 1,T_TRANS: 0, conf->degree1: 10, DEATH_PROB: 0.015000, DEATH_PHASE: 2 K: 0
0	0.338409	0.000000
1	0.224467	0.000000
